\x{1FB1}	\xCE\xB1
\x{1FB2}	\xCE\xB1
\x{1FB3}	\xCE\xB1
\x{1FB4}	\xCE\xB1
\x{1FB6}	\xCE\xB1
\x{1FB6}	\xCE\xB1
\x{1FB7}	\xCE\xB1
\x{1FB8}	\xCE\x91
\x{1FB9}	\xCE\x91
\x{1FBA}	\xCE\x91
\x{1FBB}	\xCE\x91
\x{1FBC}	\xCE\x91
\x{1FBD}	
\x{1FBE}	
\x{1FBF}	
\x{1FC0}	
\x{1FC1}	
\x{1FC3}	\xCE\xB7
\x{1FC4}	\xCE\xB7
\x{1FC6}	\xCE\xB7
\x{1FC7}	\xCE\xB7
\x{1FCD}	
\x{1FCE}	
\x{1FCF}	
\x{1FD0}	\xCE\xB9
\x{1FD1}	\xCE\xB9
\x{1FD2}	\xCE\xB9
\x{1FD6}	\xCE\xB9
\x{1FD7}	\xCE\xB9
\x{1FD8}	\xCE\x99
\x{1FD9}	\xCE\x99
\x{1FDA}	\xCE\x99
\x{1FDB}	\xCE\x99
\x{1FDD}	
\x{1FDE}	
\x{1FDF}	
\x{1FE0}	\xCF\x85
\x{1FE1}	\xCF\x85
\x{1FE2}	\xCF\x85
\x{1FE3}	\xCF\x85
\x{1FE4}	\xCF\x81
\x{1FE5}	\xCF\x81
\x{1FE6}	\xCF\x85
\x{1FE7}	\xCF\x85
\x{1FE8}	\xCE\xA5
\x{1FE9}	\xCE\xA5
\x{1FEA}	\xCE\xA5
\x{1FEB}	\xCE\xA5
\x{1FEC}	\xCE\xA1
\x{1FED}	
\x{1FEE}	
\x{1FEF}	
\x{1FF2}	\xCF\x89
\x{1FF3}	\xCF\x89
\x{1FF4}	\xCF\x89
\x{1FF6}	\xCF\x89
\x{1FF7}	\xCF\x89
\x{1FF8}	\xCE\x9F
\x{1FF9}	\xCE\x9F
\x{1FFA}	\xCE\xA9
\x{1FFB}	\xCE\xA9
\x{1FFC}	\xCE\xA9
\x{1FFD}	
\x{1FFE}	
